-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    Observed    |           Rel. |    Aki     | Acc. |      Ei           Ek      |        Lower level         |        Upper level         |  gi   gk  |   Type|    TP  |         Line  |
   Wavelength   |           Int. |   (s^-1)   |      |    (cm-1)       (cm-1)    |----------------------------|----------------------------|           |       |   Ref. |         Ref.  |
    Air (nm)    |                |            |      |                           | Conf.         | Term | J   | Conf.         | Term | J   |           |       |        |               |
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Wavelength    |  Rel           |    Aki     | Acc  |              Ei - Ek      | L Conf        |L Term| L J | U Conf        |U Term| U J |   gi - gk |Type   |  TP    |   Line        |
       507.3896 |             87 |            |      |   69788.52  -    89491.77 | 3d5.(4D).4s   | 5D   | 1   | 3d5.(6S).4p   | 5P*  | 1   |   3 - 3   |       |        |        L1171  |
       507.7671 |            260 | 2.5e+07    | C+   |  168421.15  -   188109.74 | 3d5.(6S).5p   | 5P*  | 2   | 3d5.(4D).5s   | 5D   | 3   |   5 - 7   |       |    u44 |        L1171  |
       507.892  |   540bl(Fe II) | 2.4e+07    | C+   |  168329.83  -   188013.51 | 3d5.(6S).5p   | 5P*  | 3   | 3d5.(4D).5s   | 5D   | 4   |   7 - 9   |       |    u44 |        L1171  |
       508.367  |    76hbl(Fe I) | 1.4e+07    | D+   |  168477.52  -   188142.78 | 3d5.(6S).5p   | 5P*  | 1   | 3d5.(4D).5s   | 5D   | 2   |   3 - 5   |       |    u44 |        L1171  |
       508.6718 |             87 |            |      |   69838.15  -    89491.77 | 3d5.(4D).4s   | 5D   | 2   | 3d5.(6S).4p   | 5P*  | 1   |   5 - 3   |       |        |        L1171  |
       508.8933 |             57 | 2.0e+07    | D+   |  179683.08  -   199328.09 | 3d5.(4G).4d   | 5F   | 1   | 3d5.(4G).5p   | 5F*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       509.057  |            57h | 2.6e+06    | D    |  179661.59  -   199300.28 | 3d5.(4G).4d   | 5F   | 3   | 3d5.(4G).5p   | 5F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       509.237  |            48* | 3.2e+07    | D+   |  168477.52  -   188109.42 | 3d5.(6S).5p   | 5P*  | 1   | 3d5.(4D).5s   | 5D   | 0   |   3 - 1   |       |    u44 |        L1171  |
       509.237  |            48* | 1.8e+06    | D    |  179630.93  -   199262.55 | 3d5.(4G).4d   | 5F   | 4   | 3d5.(4G).5p   | 5F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       509.4577 |             90 | 1.9e+07    | C    |  179677.03  -   199300.28 | 3d5.(4G).4d   | 5F   | 2   | 3d5.(4G).5p   | 5F*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       509.6150 |             22 | 5.3e+06    | D+   |  179683.08  -   199300.28 | 3d5.(4G).4d   | 5F   | 1   | 3d5.(4G).5p   | 5F*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       509.9327 |            310 | 9.2e+06    | C    |  179216.64  -   198821.58 | 3d5.(4G).4d   | 5H   | 6   | 3d5.(4G).5p   | 5H*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       510.035  |    57bl(Fe II) | 2.0e+07    | C+   |  179661.59  -   199262.55 | 3d5.(4G).4d   | 5F   | 3   | 3d5.(4G).5p   | 5F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       510.440  |   57hbl(Fe II) | 5.2e+06    | D+   |  179677.03  -   199262.55 | 3d5.(4G).4d   | 5F   | 2   | 3d5.(4G).5p   | 5F*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       510.5331 |            450 | 2.4e+07    | C+   |  179630.93  -   199212.86 | 3d5.(4G).4d   | 5F   | 4   | 3d5.(4G).5p   | 5F*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       510.8861 |             90 | 4.3e+07    | C+   |  179759.64  -   199328.09 | 3d5.(4G).4d   | 5G   | 2   | 3d5.(4G).5p   | 5F*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       510.938  |           210l | 5.7e+06    | D+   |  179207.70  -   198774.09 | 3d5.(4G).4d   | 5H   | 5   | 3d5.(4G).5p   | 5H*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       511.1068 |            890 | 2.99e+07   | B    |  179579.99  -   199139.93 | 3d5.(4G).4d   | 5F   | 5   | 3d5.(4G).5p   | 5F*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       511.1719 |             89 | 1.03e+07   | C    |  179216.64  -   198774.09 | 3d5.(4G).4d   | 5H   | 6   | 3d5.(4G).5p   | 5H*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       511.333  |            57h | 4.1e+06    | D+   |  179661.59  -   199212.86 | 3d5.(4G).4d   | 5F   | 3   | 3d5.(4G).5p   | 5F*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       511.464  |            17p |            |      |   69788.52  -    89334.88 | 3d5.(4D).4s   | 5D   | 1   | 3d5.(6S).4p   | 5P*  | 2   |   3 - 5   |       |        |        L1171  |
       511.644  |           310s | 3.4e+07    | C+   |  179760.82  -   199300.28 | 3d5.(4G).4d   | 5G   | 3   | 3d5.(4G).5p   | 5F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       512.0645 |            210 | 4.5e+06    | D+   |  179194.36  -   198717.71 | 3d5.(4G).4d   | 5H   | 4   | 3d5.(4G).5p   | 5H*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       512.2980 |             30 | 1.1e+05    | D    |  105929.25  -   125443.72 | 3d5.(b 2D).4s | 3D   | 3   | 3d5.(4D).4p   | 3F*  | 4   |   7 - 9   |       |  T6105 |        L1171  |
       512.4157 |             56 | 1.30e+07   | C    |  179207.70  -   198717.71 | 3d5.(4G).4d   | 5H   | 5   | 3d5.(4G).5p   | 5H*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       512.440  |            21h | 2.1e+06    | D+   |  179630.93  -   199139.93 | 3d5.(4G).4d   | 5F   | 4   | 3d5.(4G).5p   | 5F*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       512.5612 |            210 | 3.3e+07    | C+   |  179758.10  -   199262.55 | 3d5.(4G).4d   | 5G   | 4   | 3d5.(4G).5p   | 5F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       512.7352 |            170 | 2.0e+05    | D    |   69837.15  -    89334.88 | 3d5.(4D).4s   | 5D   | 3   | 3d5.(6S).4p   | 5P*  | 2   |   7 - 5   |       |  T6105 |        L1171  |
       512.7638 |             59 |            |      |   69838.15  -    89334.88 | 3d5.(4D).4s   | 5D   | 2   | 3d5.(6S).4p   | 5P*  | 2   |   5 - 5   |       |        |        L1171  |
       513.1999 |            140 | 5.3e+06    | D+   |  179178.77  -   198658.96 | 3d5.(4G).4d   | 5H   | 3   | 3d5.(4G).5p   | 5H*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       513.609  |          450l* | 1.5e+07    | C    |  179194.36  -   198658.96 | 3d5.(4G).4d   | 5H   | 4   | 3d5.(4G).5p   | 5H*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       513.609  |          450l* | 3.07e+07   | B    |  179748.43  -   199212.86 | 3d5.(4G).4d   | 5G   | 5   | 3d5.(4G).5p   | 5F*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       514.938  |   450bl(Fe II) | 2.86e+07   | B    |  179725.49  -   199139.93 | 3d5.(4G).4d   | 5G   | 6   | 3d5.(4G).5p   | 5F*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       515.6117 |            250 |            |      |   69696.16  -    89085.20 | 3d5.(4D).4s   | 5D   | 4   | 3d5.(6S).4p   | 5P*  | 3   |   9 - 7   |       |        |        L1171  |
       517.860  |   120bl(Fe II) |            |      |  200438.30  -   219743.24 | 3d5.(4F).4d   | 5G   | 2   | 3d5.(4F).5p   | 5F*  | 1   |   5 - 3   |       |        |        L1171  |
       518.761  |            48h | 8.e+06     | D+   |  200384.47  -   219655.73 | 3d5.(4F).4d   | 5G   | 3   | 3d5.(4F).5p   | 5F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       519.385  |            40p |            |      |   69837.15  -    89085.20 | 3d5.(4D).4s   | 5D   | 3   | 3d5.(6S).4p   | 5P*  | 3   |   7 - 7   |       |        |        L1171  |
       519.407  |           120p |            |      |   69838.15  -    89085.20 | 3d5.(4D).4s   | 5D   | 2   | 3d5.(6S).4p   | 5P*  | 3   |   5 - 7   |       |        |        L1171  |
       519.9079 |            550 |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       521.046  |  190sbl(Fe II) | 3.55e+07   | B    |  199906.16  -   219093.01 | 3d5.(4F).4d   | 5H   | 6   | 3d5.(4F).5p   | 5G*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       521.184  |            77h |            |      |  200384.47  -   219566.25 | 3d5.(4F).4d   | 5G   | 3   | 3d5.(4F).5p   | 5F*  | 3   |   7 - 7   |       |        |        L1171  |
       521.812  |           860* | 5.64e+07   | B    |  200003.89  -   219162.56 | 3d5.(4F).4d   | 5H   | 7   | 3d5.(4F).5p   | 5G*  | 6   |  15 - 13  |       |    u44 |        L1171  |
       521.812  |           860* | 9.e+06     | D+   |  199702.21  -   218860.76 | 3d5.(4F).4d   | 5H   | 3   | 3d5.(4F).5p   | 5G*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       521.812  |           860* | 1.6e+07    | C    |  179178.77  -   198337.17 | 3d5.(4G).4d   | 5H   | 3   | 3d5.(4G).5p   | 5G*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       521.9124 |            210 | 3.5e+07    | C+   |  179178.77  -   198333.71 | 3d5.(4G).4d   | 5H   | 3   | 3d5.(4G).5p   | 5G*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       522.145  |            77h |            |      |  200325.73  -   219472.12 | 3d5.(4F).4d   | 5G   | 4   | 3d5.(4F).5p   | 5F*  | 4   |   9 - 9   |       |        |        L1171  |
       522.2000 |             56 | 1.6e+07    | C+   |  179194.36  -   198338.77 | 3d5.(4G).4d   | 5H   | 4   | 3d5.(4G).5p   | 5G*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       522.242  |  440bl(Fe II)* | 2.6e+06    | D+   |  179630.93  -   198774.09 | 3d5.(4G).4d   | 5F   | 4   | 3d5.(4G).5p   | 5H*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       522.242  |  440bl(Fe II)* | 1.7e+07    | C+   |  179194.36  -   198337.17 | 3d5.(4G).4d   | 5H   | 4   | 3d5.(4G).5p   | 5G*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       522.5644 |            210 | 1.8e+07    | C+   |  179207.70  -   198338.77 | 3d5.(4G).4d   | 5H   | 5   | 3d5.(4G).5p   | 5G*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       522.616  |   140bl(Fe II) | 1.52e+07   | C+   |  179207.70  -   198336.81 | 3d5.(4G).4d   | 5H   | 5   | 3d5.(4G).5p   | 5G*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       522.781  |   210bl(Fe II) | 1.22e+07   | C+   |  179725.49  -   198848.60 | 3d5.(4G).4d   | 5G   | 6   | 3d5.(4G).5p   | 5H*  | 7   |  13 - 15  |       |    u44 |        L1171  |
       522.863  |          300w* | 3.74e+07   | B    |  199884.29  -   219004.67 | 3d5.(4F).4d   | 5H   | 5   | 3d5.(4F).5p   | 5G*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       522.863  |          300w* | 2.08e+07   | B    |  179216.64  -   198336.81 | 3d5.(4G).4d   | 5H   | 6   | 3d5.(4G).5p   | 5G*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       522.9143 |            190 | 3.91e+07   | B    |  199805.04  -   218923.31 | 3d5.(4F).4d   | 5H   | 4   | 3d5.(4F).5p   | 5G*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       522.9416 |             56 | 1.18e+07   | C+   |  179216.64  -   198333.92 | 3d5.(4G).4d   | 5H   | 6   | 3d5.(4G).5p   | 5G*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       522.991  |    190bl(Fe I) | 3.4e+06    | D+   |  147306.16  -   166421.54 | 3d5.(6S).4d   | 7D   | 3   | 3d5.(6S).5p   | 7P*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       523.0783 |            440 | 2.64e+07   | B    |  179221.64  -   198333.92 | 3d5.(4G).4d   | 5H   | 7   | 3d5.(4G).5p   | 5G*  | 6   |  15 - 13  |       |    u44 |        L1171  |
       523.5218 |             56 | 9.6e+06    | C+   |  179725.49  -   198821.58 | 3d5.(4G).4d   | 5G   | 6   | 3d5.(4G).5p   | 5H*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       523.5661 |            730 | 1.8e+07    | C+   |  147327.05  -   166421.54 | 3d5.(6S).4d   | 7D   | 4   | 3d5.(6S).5p   | 7P*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       524.0548 |            420 | 1.55e+07   | C+   |  200395.48  -   219472.12 | 3d5.(4F).4d   | 5G   | 5   | 3d5.(4F).5p   | 5F*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       524.145  |           140s | 7.7e+06    | C    |  179748.43  -   198821.58 | 3d5.(4G).4d   | 5G   | 5   | 3d5.(4G).5p   | 5H*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       524.3306 |           4200 | 5.95e+07   | B    |  147354.92  -   166421.54 | 3d5.(6S).4d   | 7D   | 5   | 3d5.(6S).5p   | 7P*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       524.6173 |             21 | 2.7e+06    | D+   |  179661.59  -   198717.71 | 3d5.(4G).4d   | 5F   | 3   | 3d5.(4G).5p   | 5H*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       525.451  |            89s | 7.1e+06    | C    |  179748.43  -   198774.09 | 3d5.(4G).4d   | 5G   | 5   | 3d5.(4G).5p   | 5H*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       525.6091 |             48 |            |      |  200395.48  -   219415.77 | 3d5.(4F).4d   | 5G   | 5   | 3d5.(4F).5p   | 5F*  | 5   |  11 - 11  |       |        |        L1171  |
       525.723  |   630bl(Fe II) | 6.4e+06    | C    |  179758.10  -   198774.09 | 3d5.(4G).4d   | 5G   | 4   | 3d5.(4G).5p   | 5H*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       526.034  |          1200l |            |      |                           |               |      |     |               |      |     |           |       |        |        L1171  |
       526.666  |   490bl(Fe I)* | 1.3e+07    | D+   |  186711.92  -   205694.18 | 3d5.(4D).4d   | 5D   | 1   | 3d5.(4D).5p   | 5D*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       526.666  |   490bl(Fe I)* | 1.4e+06    | D    |  179677.03  -   198658.96 | 3d5.(4G).4d   | 5F   | 2   | 3d5.(4G).5p   | 5H*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       527.03   |                | 4.25e-01   | B    |     436.19  -    19404.42 | 3d6           | 5D   | 3   | 3d6           | a 3P | 2   |   7 - 5   | M1    |    u45 |        L3452  |
       527.2370 |            380 | 1.1e+07    | C    |  147291.39  -   166252.93 | 3d5.(6S).4d   | 7D   | 2   | 3d5.(6S).5p   | 7P*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       527.298  |          3300* | 1.04e+07   | C    |  179758.10  -   198717.71 | 3d5.(4G).4d   | 5G   | 4   | 3d5.(4G).5p   | 5H*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       527.298  |          3300* | 5.52e+07   | B    |  179889.27  -   198848.60 | 3d5.(4G).4d   | 5I   | 8   | 3d5.(4G).5p   | 5H*  | 7   |  17 - 15  |       |    u44 |        L1171  |
       527.3657 |             56 | 5.6e+06    | D+   |  179760.82  -   198717.71 | 3d5.(4G).4d   | 5G   | 3   | 3d5.(4G).5p   | 5H*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       527.6475 |           2000 | 3.0e+07    | C+   |  147306.16  -   166252.93 | 3d5.(6S).4d   | 7D   | 3   | 3d5.(6S).5p   | 7P*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       527.6782 |             98 | 9.e+06     | D+   |  186791.91  -   205737.64 | 3d5.(4D).4d   | 5D   | 2   | 3d5.(4D).5p   | 5D*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       527.7298 |             21 | 7.e+05     | D    |  179904.77  -   198848.60 | 3d5.(4G).4d   | 5I   | 7   | 3d5.(4G).5p   | 5H*  | 7   |  15 - 15  |       |    u44 |        L1171  |
       528.2295 |           2200 | 3.81e+07   | B    |  147327.05  -   166252.93 | 3d5.(6S).4d   | 7D   | 4   | 3d5.(6S).5p   | 7P*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       528.483  |          2100* |            |      |  179904.71  -   198821.58 | 3d5.(4G).4d   | 5I   | 6   | 3d5.(4G).5p   | 5H*  | 6   |  13 - 13  |       |        |        L1171  |
       528.483  |          2100* | 4.80e+07   | B    |  179904.77  -   198821.58 | 3d5.(4G).4d   | 5I   | 7   | 3d5.(4G).5p   | 5H*  | 6   |  15 - 13  |       |    u44 |        L1171  |
       528.9718 |            210 | 6.8e+06    | D+   |  179759.64  -   198658.96 | 3d5.(4G).4d   | 5G   | 2   | 3d5.(4G).5p   | 5H*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       529.5033 |             56 | 5.2e+06    | D+   |  179893.68  -   198774.09 | 3d5.(4G).4d   | 5I   | 5   | 3d5.(4G).5p   | 5H*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       529.8115 |           1600 | 4.35e+07   | B    |  179904.71  -   198774.09 | 3d5.(4G).4d   | 5I   | 6   | 3d5.(4G).5p   | 5H*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       529.9926 |            930 | 2.8e+07    | C+   |  147281.86  -   166144.81 | 3d5.(6S).4d   | 7D   | 1   | 3d5.(6S).5p   | 7P*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       530.2599 |          1500w | 3.1e+07    | C+   |  147291.39  -   166144.81 | 3d5.(6S).4d   | 7D   | 2   | 3d5.(6S).5p   | 7P*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       530.3722 |            340 | 6.7e+06    | D+   |  186883.11  -   205732.53 | 3d5.(4D).4d   | 5D   | 3   | 3d5.(4D).5p   | 5D*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       530.442  |            22h |            |      |  117950.17  -   136796.90 | 3d5.(b 2G).4s | 1G   | 4   | 3d5.(a 2F).4p | 3F*  | 3   |   9 - 7   |       |        |        L1171  |
       530.6758 |            560 | 1.9e+07    | C    |  147306.16  -   166144.81 | 3d5.(6S).4d   | 7D   | 3   | 3d5.(6S).5p   | 7P*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       530.9923 |            460 | 5.48e+07   | B    |  182379.99  -   201207.42 | 3d5.(4P).4d   | 5F   | 5   | 3d5.(4P).5p   | 5D*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       531.0877 |            880 | 3.60e+07   | B    |  179893.68  -   198717.71 | 3d5.(4G).4d   | 5I   | 5   | 3d5.(4G).5p   | 5H*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       531.9186 |             36 | 7.6e+06    | C    |  182412.80  -   201207.42 | 3d5.(4P).4d   | 5F   | 4   | 3d5.(4P).5p   | 5D*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       532.0800 |             24 |            |      |  186883.11  -   205672.08 | 3d5.(4D).4d   | 5D   | 3   | 3d5.(4D).5p   | 5D*  | 4   |   7 - 9   |       |        |        L1171  |
       532.2740 |           1200 | 4.10e+07   | B    |  179876.87  -   198658.96 | 3d5.(4G).4d   | 5I   | 4   | 3d5.(4G).5p   | 5H*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       532.9125 |            610 |            |      |  200656.19  -   219415.77 | 3d5.(4F).4d   | 5G   | 6   | 3d5.(4F).5p   | 5F*  | 5   |  13 - 11  |       |        |        L1171  |
       533.073  |    630bl(Ne I) | 1.31e+07   | C+   |  179579.99  -   198333.92 | 3d5.(4G).4d   | 5F   | 5   | 3d5.(4G).5p   | 5G*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       533.4334 |            490 | 3.7e+06    | D+   |  186454.10  -   205195.34 | 3d5.(4D).4d   | 5G   | 5   | 3d5.(4D).5p   | 5F*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       534.0535 |            660 | 2.6e+07    | C+   |  182444.83  -   201164.38 | 3d5.(4P).4d   | 5F   | 3   | 3d5.(4P).5p   | 5D*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       534.442  |           210s | 1.34e+07   | C+   |  179630.93  -   198336.81 | 3d5.(4G).4d   | 5F   | 4   | 3d5.(4G).5p   | 5G*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       534.6412 |             23 | 8.6e+06    | D+   |  186303.58  -   205002.60 | 3d5.(4D).4d   | 5G   | 3   | 3d5.(4D).5p   | 5F*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       534.688  |          1700* | 4.8e+06    | D+   |  200395.48  -   219093.01 | 3d5.(4F).4d   | 5G   | 5   | 3d5.(4F).5p   | 5G*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       534.688  |          1700* | 2.8e+07    | C    |  182480.78  -   201178.15 | 3d5.(4P).4d   | 5F   | 2   | 3d5.(4P).5p   | 5D*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       534.849  |            92w | 1.9e+07    | D+   |  182486.51  -   201178.15 | 3d5.(4P).4d   | 5F   | 1   | 3d5.(4P).5p   | 5D*  | 1   |   3 - 3   |       |    u44 |        L1171  |
       535.078  |           220* | 5.9e+07    | D+   |  182486.51  -   201170.25 | 3d5.(4P).4d   | 5F   | 1   | 3d5.(4P).5p   | 5D*  | 0   |   3 - 1   |       |    u44 |        L1171  |
       535.078  |           220* | 1.8e+07    | C    |  182480.78  -   201164.38 | 3d5.(4P).4d   | 5F   | 2   | 3d5.(4P).5p   | 5D*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       535.2134 |             47 | 8.4e+06    | C    |  200325.73  -   219004.67 | 3d5.(4F).4d   | 5G   | 4   | 3d5.(4F).5p   | 5G*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       535.2656 |            140 | 1.28e+07   | C+   |  179661.59  -   198338.77 | 3d5.(4G).4d   | 5F   | 3   | 3d5.(4G).5p   | 5G*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       535.3768 |           2300 | 1.0e+06    | D    |  186998.82  -   205672.08 | 3d5.(4D).4d   | 5D   | 4   | 3d5.(4D).5p   | 5D*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       535.4984 |             74 |            |      |  168329.83  -   186998.82 | 3d5.(6S).5p   | 5P*  | 3   | 3d5.(4D).4d   | 5D   | 4   |   7 - 9   |       |        |        L1171  |
       535.752  |           140s | 1.4e+07    | C    |  179677.03  -   198337.17 | 3d5.(4G).4d   | 5F   | 2   | 3d5.(4G).5p   | 5G*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       536.026  |            88l | 1.1e+07    | D+   |  179683.08  -   198333.71 | 3d5.(4G).4d   | 5F   | 1   | 3d5.(4G).5p   | 5G*  | 2   |   3 - 5   |       |    u44 |        L1171  |
       536.3353 |            690 | 4.55e+07   | B    |  186303.58  -   204943.37 | 3d5.(4D).4d   | 5G   | 3   | 3d5.(4D).5p   | 5F*  | 2   |   7 - 5   |       |    u44 |        L1171  |
       536.376  |          2300* | 4.26e+07   | B    |  186454.10  -   205092.61 | 3d5.(4D).4d   | 5G   | 5   | 3d5.(4D).5p   | 5F*  | 4   |  11 - 9   |       |    u44 |        L1171  |
       536.376  |          2300* | 4.9e+07    | C+   |  186268.85  -   204907.28 | 3d5.(4D).4d   | 5G   | 2   | 3d5.(4D).5p   | 5F*  | 1   |   5 - 3   |       |    u44 |        L1171  |
       536.8059 |           1300 | 4.51e+07   | B    |  186379.06  -   205002.60 | 3d5.(4D).4d   | 5G   | 4   | 3d5.(4D).5p   | 5F*  | 3   |   9 - 7   |       |    u44 |        L1171  |
       537.2412 |            440 | 5.9e+06    | C    |  179725.49  -   198333.92 | 3d5.(4G).4d   | 5G   | 6   | 3d5.(4G).5p   | 5G*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       537.547  |          1800l | 5.29e+07   | B    |  186597.49  -   205195.34 | 3d5.(4D).4d   | 5G   | 6   | 3d5.(4D).5p   | 5F*  | 5   |  13 - 11  |       |    u44 |        L1171  |
       537.8212 |            310 | 5.1e+06    | D+   |  179748.43  -   198336.81 | 3d5.(4G).4d   | 5G   | 5   | 3d5.(4G).5p   | 5G*  | 5   |  11 - 11  |       |    u44 |        L1171  |
       537.912  |            310 | 2.6e+06    | D+   |  179748.43  -   198333.92 | 3d5.(4G).4d   | 5G   | 5   | 3d5.(4G).5p   | 5G*  | 6   |  11 - 13  |       |    u44 |        L1171  |
       538.0441 |            140 | 4.3e+06    | D+   |  179758.10  -   198338.77 | 3d5.(4G).4d   | 5G   | 4   | 3d5.(4G).5p   | 5G*  | 4   |   9 - 9   |       |    u44 |        L1171  |
       538.100  |            56p | 4.0e+06    | D+   |  179758.10  -   198336.81 | 3d5.(4G).4d   | 5G   | 4   | 3d5.(4G).5p   | 5G*  | 5   |   9 - 11  |       |    u44 |        L1171  |
       538.121  |          210p* | 4.8e+06    | D+   |  179760.82  -   198338.77 | 3d5.(4G).4d   | 5G   | 3   | 3d5.(4G).5p   | 5G*  | 4   |   7 - 9   |       |    u44 |        L1171  |
       538.121  |          210p* | 3.0e+06    | D+   |  179759.64  -   198337.17 | 3d5.(4G).4d   | 5G   | 2   | 3d5.(4G).5p   | 5G*  | 3   |   5 - 7   |       |    u44 |        L1171  |
       538.1696 |             56 | 4.7e+06    | D+   |  179760.82  -   198337.17 | 3d5.(4G).4d   | 5G   | 3   | 3d5.(4G).5p   | 5G*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       538.2356 |            140 | 1.5e+07    | C    |  179759.64  -   198333.71 | 3d5.(4G).4d   | 5G   | 2   | 3d5.(4G).5p   | 5G*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       538.8399 |             29 |            |      |  168329.83  -   186883.11 | 3d5.(6S).5p   | 5P*  | 3   | 3d5.(4D).4d   | 5D   | 3   |   7 - 7   |       |        |        L1171  |
       539.2593 |             47 | 6.7e+06    | D+   |  200384.47  -   218923.31 | 3d5.(4F).4d   | 5G   | 3   | 3d5.(4F).5p   | 5G*  | 3   |   7 - 7   |       |    u44 |        L1171  |
       540.206  |   120bl(Fe II) | 1.76e+07   | B    |  200656.19  -   219162.56 | 3d5.(4F).4d   | 5G   | 6   | 3d5.(4F).5p   | 5G*  | 6   |  13 - 13  |       |    u44 |        L1171  |
       541.212  |              : | 4.1e-02    | C+   |     932.52  -    19404.42 | 3d6           | 5D   | 1   | 3d6           | a 3P | 2   |   3 - 5   | M1    |    u45 |       L19281  |
       541.561  |    21bl(Fe II) |            |      |  114325.49  -   132785.41 | 3d5.(b 2G).4s | 3G   | 5   | 3d5.(a 2D).4p | 3F*  | 4   |  11 - 9   |       |        |        L1171  |
       542.000  |            21s |            |      |  114340.26  -   132785.41 | 3d5.(b 2G).4s | 3G   | 4   | 3d5.(a 2D).4p | 3F*  | 4   |   9 - 9   |       |        |        L1171  |
       542.6640 |             48 | 1.0e+07    | D+   |  200438.30  -   218860.76 | 3d5.(4F).4d   | 5G   | 2   | 3d5.(4F).5p   | 5G*  | 2   |   5 - 5   |       |    u44 |        L1171  |
       544.191  |            29h |            |      |  168421.15  -   186791.91 | 3d5.(6S).5p   | 5P*  | 2   | 3d5.(4D).4d   | 5D   | 2   |   5 - 5   |       |        |        L1171  |
