------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     Observed     |  Rel. |    Aki     | Acc. |        Ei           Ek        |           Lower level            |            Upper level            |  gi   gk  |Type|         TP  |          Line  |
    Wavelength    |  Int. |   (s^-1)   |      |      (cm-1)       (cm-1)      |----------------------------------|-----------------------------------|           |    |        Ref. |          Ref.  |
     Air (nm)     |       |            |      |                               | Conf.             | Term  | J    | Conf.              | Term  | J    |           |    |             |                |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    Wavelength    |  Rel  |    Aki     | Acc  |              Ei - Ek          | L Conf            |L Term | L J  | U Conf             |U Term | U J  |   gi - gk |Type|       TP    |       Line     |
        434.2813  |    6* |            |      |  253046.74    -   276066.81   | 2s2.2p2.(1D).3d   | 2D    | 3/2  | 2s2.2p2.(1D).4f D  | 2[2]* | 3/2  |   4 - 4   |    |             |        L10621  |
        434.3202  |   7w* |            |      |  253048.82    -   276066.88   | 2s2.2p2.(1D).3d   | 2D    | 5/2  | 2s2.2p2.(1D).4f D  | 2[2]* | 5/2  |   6 - 6   |    |             |        L10621  |
        434.3202  |   7w* |            |      |  253048.82    -   276066.81   | 2s2.2p2.(1D).3d   | 2D    | 5/2  | 2s2.2p2.(1D).4f D  | 2[2]* | 3/2  |   6 - 4   |    |             |        L10621  |
        434.4375  |    12 |            |      |  232747.562   -   255759.384  | 2s2.2p2.(3P).3d   | 4D    | 5/2  | 2s2.2p2.(3P).4f G  | 2[3]* | 7/2  |   6 - 8   |    |             |        L10621  |
        434.4958  |     6 |            |      |  232747.562   -   255756.131  | 2s2.2p2.(3P).3d   | 4D    | 5/2  | 2s2.2p2.(3P).4f G  | 2[3]* | 5/2  |   6 - 6   |    |             |        L10621  |
        434.5560  |    19 | 7.95e+07   | B    |  185340.577   -   208346.104  | 2s2.2p2.(3P).3s   | 4P    | 3/2  | 2s2.2p2.(3P).3p    | 4P*   | 1/2  |   4 - 2   |    | T6172,T6632 |  L10621,L3448  |
        434.6159  |     5 |            |      |  232753.816   -   255756.131  | 2s2.2p2.(3P).3d   | 4D    | 7/2  | 2s2.2p2.(3P).4f G  | 2[3]* | 5/2  |   8 - 6   |    |             |        L10621  |
        434.7223  |   10* | 1.19e+07   | B+   |  206971.68    -   229968.44   | 2s2.2p2.(1D).3s   | 2D    | 5/2  | 2s2.2p2.(1D).3p    | 2D*   | 3/2  |   6 - 4   |    |      T6172n |        L10621  |
        434.7223  |   10* |            |      |  252987.23    -   275983.95   | 2s2.2p2.(1S).3p   | 2P*   | 1/2  | 2s2.2p2.(1S).3d    | 2D    | 3/2  |   2 - 4   |    |             |        L10621  |
        434.7420  |    19 | 9.32e+07   | B+   |  206972.72    -   229968.44   | 2s2.2p2.(1D).3s   | 2D    | 3/2  | 2s2.2p2.(1D).3p    | 2D*   | 3/2  |   4 - 4   |    |      T6172n |  L10621,L3448  |
        434.9426  |    23 | 6.75e+07   | B    |  185499.124   -   208484.202  | 2s2.2p2.(3P).3s   | 4P    | 5/2  | 2s2.2p2.(3P).3p    | 4P*   | 5/2  |   6 - 6   |    | T6172,T6632 |  L10621,L3448  |
        435.1262  |    21 | 9.89e+07   | B+   |  206971.68    -   229947.07   | 2s2.2p2.(1D).3s   | 2D    | 5/2  | 2s2.2p2.(1D).3p    | 2D*   | 5/2  |   6 - 6   |    |      T6172n |  L10621,L3448  |
        435.3594  |    12 |            |      |  232796.298   -   255759.384  | 2s2.2p2.(3P).3d   | 2F    | 5/2  | 2s2.2p2.(3P).4f G  | 2[3]* | 7/2  |   6 - 8   |    |             |        L10621  |
        435.4178  |     4 |            |      |  232796.298   -   255756.131  | 2s2.2p2.(3P).3d   | 2F    | 5/2  | 2s2.2p2.(3P).4f G  | 2[3]* | 5/2  |   6 - 6   |    |             |        L10621  |
        435.7252  |   10* |            |      |  232745.981   -   255689.939  | 2s2.2p2.(3P).3d   | 4D    | 3/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 5/2  |   4 - 6   |    |             |        L10621  |
        435.7252  |   10* |            |      |  232747.562   -   255691.346  | 2s2.2p2.(3P).3d   | 4D    | 5/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 7/2  |   6 - 8   |    |             |        L10621  |
        435.7252  |   10* | 2.72e+04   | C    |  208484.202   -   231427.970  | 2s2.2p2.(3P).3p   | 4P*   | 5/2  | 2s2.2p2.(3P).3d    | 4F    | 7/2  |   6 - 8   |    |       T6172 |        L10621  |
        435.8451  |     7 |            |      |  232753.816   -   255691.346  | 2s2.2p2.(3P).3d   | 4D    | 7/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 7/2  |   8 - 8   |    |             |        L10621  |
        435.9392  |     7 | 1.44e+06   | C+   |  211522.117   -   234454.634  | 2s2.2p2.(3P).3p   | 2D*   | 3/2  | 2s2.2p2.(3P).3d    | 2D    | 5/2  |   4 - 6   |    |      T6172n |        L10621  |
        436.6530  |     9 |            |      |  232796.298   -   255691.346  | 2s2.2p2.(3P).3d   | 2F    | 5/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 7/2  |   6 - 8   |    |             |        L10621  |
        436.6892  |    20 | 3.92e+07   | B    |  185499.124   -   208392.258  | 2s2.2p2.(3P).3s   | 4P    | 5/2  | 2s2.2p2.(3P).3p    | 4P*   | 3/2  |   6 - 4   |    | T6172,T6632 |  L10621,L3448  |
        436.9275  |    13 | 3.57e+07   | B    |  211522.117   -   234402.797  | 2s2.2p2.(3P).3p   | 2D*   | 3/2  | 2s2.2p2.(3P).3d    | 2D    | 3/2  |   4 - 4   |    |      T6172n |        L10621  |
        437.1618  |    11 |            |      |  232959.210   -   255827.657  | 2s2.2p2.(3P).3d   | 2F    | 7/2  | 2s2.2p2.(3P).4f G  | 2[4]* | 9/2  |   8 - 10  |    |             |        L10621  |
        437.4295  |     9 |            |      |  232959.210   -   255813.472  | 2s2.2p2.(3P).3d   | 2F    | 7/2  | 2s2.2p2.(3P).4f D  | 2[2]* | 5/2  |   8 - 6   |    |             |        L10621  |
        437.8027  |     8 |            |      |  253046.74    -   275881.65   | 2s2.2p2.(1D).3d   | 2D    | 3/2  | 2s2.2p2.(1D).4f F  | 2[3]* | 5/2  |   4 - 6   |    |             |        L10621  |
        437.8427  |    9* |            |      |  253048.82    -   275881.65   | 2s2.2p2.(1D).3d   | 2D    | 5/2  | 2s2.2p2.(1D).4f F  | 2[3]* | 7/2  |   6 - 8   |    |             |        L10621  |
        437.8427  |    9* |            |      |  253048.82    -   275881.65   | 2s2.2p2.(1D).3d   | 2D    | 5/2  | 2s2.2p2.(1D).4f F  | 2[3]* | 5/2  |   6 - 6   |    |             |        L10621  |
        439.5942  |    15 | 3.91e+07   | B    |  211712.732   -   234454.634  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 2D    | 5/2  |   6 - 6   |    |      T6172n |        L10621  |
        439.7855  |     4 |            |      |  232959.210   -   255691.346  | 2s2.2p2.(3P).3d   | 2F    | 7/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 7/2  |   8 - 8   |    |             |        L10621  |
        440.4950  |     7 |            |      |  233430.53    -   256125.785  | 2s2.2p2.(3P).3d   | 2P    | 3/2  | 2s2.2p2.(3P).4f F  | 2[3]* | 5/2  |   4 - 6   |    |             |        L10621  |
        440.5987  |     8 | 4.30e+06   | B    |  211712.732   -   234402.797  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 2D    | 3/2  |   6 - 4   |    |      T6172n |        L10621  |
        441.4905  |    27 | 8.47e+07   | B    |  189068.514   -   211712.732  | 2s2.2p2.(3P).3s   | 2P    | 3/2  | 2s2.2p2.(3P).3p    | 2D*   | 5/2  |   4 - 6   |    | T6172,T6632 |  L10621,L3448  |
        441.6974  |    25 | 7.16e+07   | B    |  188888.543   -   211522.117  | 2s2.2p2.(3P).3s   | 2P    | 1/2  | 2s2.2p2.(3P).3p    | 2D*   | 3/2  |   2 - 4   |    | T6172,T6632 |  L10621,L3448  |
        443.5506  |     7 |            |      |  233544.59    -   256083.604  | 2s2.2p2.(3P).3d   | 2P    | 1/2  | 2s2.2p2.(3P).4f F  | 2[2]* | 3/2  |   2 - 4   |    |             |        L10621  |
        444.3007  |    15 | 5.05e+07   | D    |  228723.84    -   251224.79   | 2s2.2p2.(1D).3p   | 2F*   | 5/2  | 2s2.2p2.(1D).3d    | 2F    | 5/2  |   6 - 6   |    |     T5723LS |        L10621  |
        444.3516  |     8 | 1.89e+06   | D    |  228723.84    -   251222.19   | 2s2.2p2.(1D).3p   | 2F*   | 5/2  | 2s2.2p2.(1D).3d    | 2F    | 7/2  |   6 - 8   |    |     T5723LS |        L10621  |
        444.6809  |    6* |            |      |  233430.53    -   255912.37   | 2s2.2p2.(3P).3d   | 2P    | 3/2  | 2s2.2p2.(3P).4f D  | 2[1]* | 1/2  |   4 - 2   |    |             |        L10621  |
        444.6809  |    6* |            |      |  233430.53    -   255912.32   | 2s2.2p2.(3P).3d   | 2P    | 3/2  | 2s2.2p2.(3P).4f D  | 2[1]* | 3/2  |   4 - 4   |    |             |        L10621  |
        444.7673  |     5 | 2.52e+06   | D    |  228747.45    -   251224.79   | 2s2.2p2.(1D).3p   | 2F*   | 7/2  | 2s2.2p2.(1D).3d    | 2F    | 5/2  |   8 - 6   |    |     T5723LS |        L10621  |
        444.8186  |    16 | 5.10e+07   | D    |  228747.45    -   251222.19   | 2s2.2p2.(1D).3p   | 2F*   | 7/2  | 2s2.2p2.(1D).3d    | 2F    | 7/2  |   8 - 8   |    |     T5723LS |        L10621  |
        445.2375  |    18 | 1.37e+07   | B    |  189068.514   -   211522.117  | 2s2.2p2.(3P).3s   | 2P    | 3/2  | 2s2.2p2.(3P).3p    | 2D*   | 3/2  |   4 - 4   |    | T6172,T6632 |  L10621,L3448  |
        446.5417  |    17 |            |      |  245400.00+x  -   267788.09+x | 2s.2p3.(5S*).3s   | 6S*   | 5/2  | 2s.2p3.(5S*).3p    | 6P    | 7/2  |   6 - 8   |    |             |        L10621  |
        446.6241  |    15 | 9.00e+07   | C+   |  230609.45    -   252993.39   | 2s2.2p2.(1S).3s   | 2S    | 1/2  | 2s2.2p2.(1S).3p    | 2P*   | 3/2  |   2 - 4   |    |     T5723LS |        L10621  |
        446.6415  |     7 |            |      |  233430.53    -   255813.472  | 2s2.2p2.(3P).3d   | 2P    | 3/2  | 2s2.2p2.(3P).4f D  | 2[2]* | 5/2  |   4 - 6   |    |             |        L10621  |
        446.7475  |    13 | 9.00e+07   | C+   |  230609.45    -   252987.23   | 2s2.2p2.(1S).3s   | 2S    | 1/2  | 2s2.2p2.(1S).3p    | 2P*   | 1/2  |   2 - 2   |    |     T5723LS |        L10621  |
        446.7921  |    15 |            |      |  245400.00+x  -   267775.48+x | 2s.2p3.(5S*).3s   | 6S*   | 5/2  | 2s.2p3.(5S*).3p    | 6P    | 5/2  |   6 - 6   |    |             |        L10621  |
        446.9373  |    17 |            |      |  245400.00+x  -   267768.20+x | 2s.2p3.(5S*).3s   | 6S*   | 5/2  | 2s.2p3.(5S*).3p    | 6P    | 3/2  |   6 - 4   |    |             |        L10621  |
        447.7904  |    12 |            |      |  233430.53    -   255756.131  | 2s2.2p2.(3P).3d   | 2P    | 3/2  | 2s2.2p2.(3P).4f G  | 2[3]* | 5/2  |   4 - 6   |    |             |        L10621  |
        448.7716  |     7 |            |      |  253789.99    -   276066.81   | 2s2.2p2.(1D).3d   | 2P    | 1/2  | 2s2.2p2.(1D).4f D  | 2[2]* | 3/2  |   2 - 4   |    |             |        L10621  |
        448.8196  |    3* |            |      |  253792.40    -   276066.88   | 2s2.2p2.(1D).3d   | 2P    | 3/2  | 2s2.2p2.(1D).4f D  | 2[2]* | 5/2  |   4 - 6   |    |             |        L10621  |
        448.8196  |    3* |            |      |  253792.40    -   276066.81   | 2s2.2p2.(1D).3d   | 2P    | 3/2  | 2s2.2p2.(1D).4f D  | 2[2]* | 3/2  |   4 - 4   |    |             |        L10621  |
        448.9462  |    11 |            |      |  233544.59    -   255812.728  | 2s2.2p2.(3P).3d   | 2P    | 1/2  | 2s2.2p2.(3P).4f D  | 2[2]* | 3/2  |   2 - 4   |    |             |        L10621  |
        449.1227  |    13 |            |      |  233430.53    -   255689.939  | 2s2.2p2.(3P).3d   | 2P    | 3/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 5/2  |   4 - 6   |    |             |        L10621  |
        456.3178  |     4 | 7.18e+05   | C    |  211522.117   -   233430.53   | 2s2.2p2.(3P).3p   | 2D*   | 3/2  | 2s2.2p2.(3P).3d    | 2P    | 3/2  |   4 - 4   |    |       T6172 |        L10621  |
        459.0972  |    22 | 8.85e+07   | B+   |  206971.68    -   228747.45   | 2s2.2p2.(1D).3s   | 2D    | 5/2  | 2s2.2p2.(1D).3p    | 2F*   | 7/2  |   6 - 8   |    |      T6172n |        L10621  |
        459.5960  |     7 | 4.87e+06   | B    |  206971.68    -   228723.84   | 2s2.2p2.(1D).3s   | 2D    | 5/2  | 2s2.2p2.(1D).3p    | 2F*   | 5/2  |   6 - 6   |    |      T6172n |        L10621  |
        459.6175  |    20 | 8.34e+07   | B+   |  206972.72    -   228723.84   | 2s2.2p2.(1D).3s   | 2D    | 3/2  | 2s2.2p2.(1D).3p    | 2F*   | 5/2  |   4 - 6   |    |      T6172n |  L10621,L3448  |
        460.2128  |    12 |            |      |  234402.797   -   256125.785  | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f F  | 2[3]* | 5/2  |   4 - 6   |    |             |        L10621  |
        460.3228  |     3 | 3.63e+05   | C    |  211712.732   -   233430.53   | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 2P    | 3/2  |   6 - 4   |    |       T6172 |        L10621  |
        460.9442  |    14 |            |      |  234454.634   -   256143.187  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f F  | 2[4]* | 7/2  |   6 - 8   |    |             |        L10621  |
        461.0203  |    12 |            |      |  234402.797   -   256087.746  | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f F  | 2[2]* | 5/2  |   4 - 6   |    |             |        L10621  |
        461.1070  |     3 |            |      |  234402.797   -   256083.604  | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f F  | 2[2]* | 3/2  |   4 - 4   |    |             |        L10621  |
        461.3137  |     7 |            |      |  234454.634   -   256125.785  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f F  | 2[3]* | 5/2  |   6 - 6   |    |             |        L10621  |
        461.3681  |     8 |            |      |  234454.634   -   256123.231  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f F  | 2[3]* | 7/2  |   6 - 8   |    |             |        L10621  |
        462.1272  |     6 |            |      |  234454.634   -   256087.746  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f F  | 2[2]* | 5/2  |   6 - 6   |    |             |        L10621  |
        463.88550 |    20 | 3.61e+07   | B    |  185235.281   -   206786.286  | 2s2.2p2.(3P).3s   | 4P    | 1/2  | 2s2.2p2.(3P).3p    | 4D*   | 3/2  |   2 - 4   |    | T6172,T6632 |         L6915  |
        464.18104 |    22 | 5.85e+07   | B    |  185340.577   -   206877.865  | 2s2.2p2.(3P).3s   | 4P    | 3/2  | 2s2.2p2.(3P).3p    | 4D*   | 5/2  |   4 - 6   |    | T6172,T6632 |         L6915  |
        464.3386  |     3 |            |      |  245768.37    -   267298.23   | 2s2.2p2.(3P).4p   | 4D*   | 1/2  | 2s2.2p2.(3P).6s    | 2P    | 3/2  |   2 - 4   |    |             |        L10621  |
        464.7803  |    4* |            |      |  234402.797   -   255912.37   | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f D  | 2[1]* | 1/2  |   4 - 2   |    |             |        L10621  |
        464.7803  |    4* |            |      |  234402.797   -   255912.32   | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f D  | 2[1]* | 3/2  |   4 - 4   |    |             |        L10621  |
        464.91348 |    24 | 7.84e+07   | B    |  185499.124   -   207002.482  | 2s2.2p2.(3P).3s   | 4P    | 5/2  | 2s2.2p2.(3P).3p    | 4D*   | 7/2  |   6 - 8   |    | T6172,T6632 |         L6915  |
        465.08394 |    20 | 6.70e+07   | B    |  185235.281   -   206730.762  | 2s2.2p2.(3P).3s   | 4P    | 1/2  | 2s2.2p2.(3P).3p    | 4D*   | 1/2  |   2 - 2   |    | T6172,T6632 |         L6915  |
        466.16332 |    21 | 4.04e+07   | B    |  185340.577   -   206786.286  | 2s2.2p2.(3P).3s   | 4P    | 3/2  | 2s2.2p2.(3P).3p    | 4D*   | 3/2  |   4 - 4   |    | T6172,T6632 |         L6915  |
        466.9266  |     5 |            |      |  234402.797   -   255813.472  | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f D  | 2[2]* | 5/2  |   4 - 6   |    |             |        L10621  |
        466.9427  |     5 |            |      |  234402.797   -   255812.728  | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f D  | 2[2]* | 3/2  |   4 - 4   |    |             |        L10621  |
        467.37322 |    14 | 1.24e+07   | B    |  185340.577   -   206730.762  | 2s2.2p2.(3P).3s   | 4P    | 3/2  | 2s2.2p2.(3P).3p    | 4D*   | 1/2  |   4 - 2   |    | T6172,T6632 |         L6915  |
        467.62350 |    20 | 2.05e+07   | B    |  185499.124   -   206877.865  | 2s2.2p2.(3P).3s   | 4P    | 5/2  | 2s2.2p2.(3P).3p    | 4D*   | 5/2  |   6 - 6   |    | T6172,T6632 |         L6915  |
        467.7068  |     8 |            |      |  234454.634   -   255829.58   | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f G  | 2[4]* | 7/2  |   6 - 8   |    |             |        L10621  |
        468.0583  |     2 |            |      |  234454.634   -   255813.472  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f D  | 2[2]* | 5/2  |   6 - 6   |    |             |        L10621  |
        469.0896  |     6 | 1.86e+07   | D    |  232480.44    -   253792.40   | 2s2.2p2.(1D).3p   | 2P*   | 1/2  | 2s2.2p2.(1D).3d    | 2P    | 3/2  |   2 - 4   |    |     T5723LS |        L10621  |
        469.1416  |     9 | 7.43e+07   | D    |  232480.44    -   253789.99   | 2s2.2p2.(1D).3p   | 2P*   | 1/2  | 2s2.2p2.(1D).3d    | 2P    | 1/2  |   2 - 2   |    |     T5723LS |        L10621  |
        469.3195  |     4 |            |      |  234454.634   -   255756.131  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f G  | 2[3]* | 5/2  |   6 - 6   |    |             |        L10621  |
        469.6347  |   12* | 3.15e+06   | B    |  185499.124   -   206786.286  | 2s2.2p2.(3P).3s   | 4P    | 5/2  | 2s2.2p2.(3P).3p    | 4D*   | 3/2  |   6 - 4   |    | T6172,T6632 |        L10621  |
        469.6347  |   12* |            |      |  234402.797   -   255689.939  | 2s2.2p2.(3P).3d   | 2D    | 3/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 5/2  |   4 - 6   |    |             |        L10621  |
        469.8446  |     6 | 6.59e+06   | D    |  229947.07    -   251224.79   | 2s2.2p2.(1D).3p   | 2D*   | 5/2  | 2s2.2p2.(1D).3d    | 2F    | 5/2  |   6 - 6   |    |     T5723LS |        L10621  |
        469.9003  |    15 | 9.88e+07   | D    |  229947.07    -   251222.19   | 2s2.2p2.(1D).3p   | 2D*   | 5/2  | 2s2.2p2.(1D).3d    | 2F    | 7/2  |   6 - 8   |    |     T5723LS |        L10621  |
        469.9220  |    17 | 9.36e+07   | B    |  211522.117   -   232796.298  | 2s2.2p2.(3P).3p   | 2D*   | 3/2  | 2s2.2p2.(3P).3d    | 2F    | 5/2  |   4 - 6   |    |       T6172 |        L10621  |
        470.1184  |    11 | 9.23e+07   | C    |  232527.09    -   253792.40   | 2s2.2p2.(1D).3p   | 2P*   | 3/2  | 2s2.2p2.(1D).3d    | 2P    | 3/2  |   4 - 4   |    |     T5723LS |        L10621  |
        470.1708  |     5 | 3.69e+07   | D    |  232527.09    -   253789.99   | 2s2.2p2.(1D).3p   | 2P*   | 3/2  | 2s2.2p2.(1D).3d    | 2P    | 1/2  |   4 - 2   |    |     T5723LS |        L10621  |
        470.3163  |    14 | 9.20e+07   | D    |  229968.44    -   251224.79   | 2s2.2p2.(1D).3p   | 2D*   | 3/2  | 2s2.2p2.(1D).3d    | 2F    | 5/2  |   4 - 6   |    |     T5723LS |        L10621  |
        470.5352  |    21 | 1.13e+08   | B    |  211712.732   -   232959.210  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 2F    | 7/2  |   6 - 8   |    | T6172,T6632 |  L10621,L3448  |
        470.7484  |     3 |            |      |  234454.634   -   255691.346  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 7/2  |   6 - 8   |    |             |        L10621  |
        470.7811  |     4 |            |      |  234454.634   -   255689.939  | 2s2.2p2.(3P).3d   | 2D    | 5/2  | 2s2.2p2.(3P).4f D  | 2[3]* | 5/2  |   6 - 6   |    |             |        L10621  |
        471.0012  |    16 | 2.98e+07   | C    |  211522.117   -   232747.562  | 2s2.2p2.(3P).3p   | 2D*   | 3/2  | 2s2.2p2.(3P).3d    | 4D    | 5/2  |   4 - 6   |    |       T6172 |        L10621  |
        474.1707  |    10 | 5.07e+06   | C+   |  211712.732   -   232796.298  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 2F    | 5/2  |   6 - 6   |    | T6172,T6632 |        L10621  |
        475.1271  |    14 | 6.39e+06   | C    |  211712.732   -   232753.816  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 4D    | 7/2  |   6 - 8   |    |       T6172 |        L10621  |
        475.2681  |     9 | 1.45e+06   | C    |  211712.732   -   232747.562  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 4D    | 5/2  |   6 - 6   |    |       T6172 |        L10621  |
        477.3782  |     4 |            |      |  246029.295   -   266971.23   | 2s2.2p2.(3P).4p   | 4D*   | 7/2  | 2s2.2p2.(3P).6s    | 4P    | 5/2  |   8 - 6   |    |             |        L10621  |
        477.4059  |     3 | 1.36e+05   | D    |  211522.117   -   232462.724  | 2s2.2p2.(3P).3p   | 2D*   | 3/2  | 2s2.2p2.(3P).3d    | 4P    | 5/2  |   4 - 6   |    |       T6172 |        L10621  |
        484.3366  |     8 |            |      |  255622.80    -   276263.81   | 2s2.2p2.(1D).3d   | 2S    | 1/2  | 2s2.2p2.(1D).4f P  | 2[1]* | 3/2  |   2 - 4   |    |             |        L10621  |
        484.4913  |     8 | 1.02e+06   | D    |  212161.881   -   232796.298  | 2s2.2p2.(3P).3p   | 4S*   | 3/2  | 2s2.2p2.(3P).3d    | 2F    | 5/2  |   4 - 6   |    |       T6172 |        L10621  |
        485.6395  |    11 | 5.58e+06   | C    |  212161.881   -   232747.562  | 2s2.2p2.(3P).3p   | 4S*   | 3/2  | 2s2.2p2.(3P).3d    | 4D    | 5/2  |   4 - 6   |    |       T6172 |        L10621  |
        485.6758  |    13 | 1.00e+07   | C    |  212161.881   -   232745.981  | 2s2.2p2.(3P).3p   | 4S*   | 3/2  | 2s2.2p2.(3P).3d    | 4D    | 3/2  |   4 - 4   |    |       T6172 |        L10621  |
        486.0968  |    12 | 4.70e+07   | C    |  232480.44    -   253046.74   | 2s2.2p2.(1D).3p   | 2P*   | 1/2  | 2s2.2p2.(1D).3d    | 2D    | 3/2  |   2 - 4   |    |     T5723LS |        L10621  |
        486.4879  |    11 | 8.07e+06   | C    |  212161.881   -   232711.642  | 2s2.2p2.(3P).3p   | 4S*   | 3/2  | 2s2.2p2.(3P).3d    | 4D    | 1/2  |   4 - 2   |    |       T6172 |        L10621  |
        487.1520  |    15 | 5.60e+07   | C    |  232527.09    -   253048.82   | 2s2.2p2.(1D).3p   | 2P*   | 3/2  | 2s2.2p2.(1D).3d    | 2D    | 5/2  |   4 - 6   |    |     T5723LS |        L10621  |
        487.2005  |     6 | 9.34e+06   | D    |  232527.09    -   253046.74   | 2s2.2p2.(1D).3p   | 2P*   | 3/2  | 2s2.2p2.(1D).3d    | 2D    | 3/2  |   4 - 4   |    |     T5723LS |        L10621  |
        489.0858  |    15 | 5.10e+07   | C+   |  212161.881   -   232602.492  | 2s2.2p2.(3P).3p   | 4S*   | 3/2  | 2s2.2p2.(3P).3d    | 4P    | 1/2  |   4 - 2   |    | T6172,T6632 |        L10621  |
        490.6833  |    19 | 4.78e+07   | C+   |  212161.881   -   232535.949  | 2s2.2p2.(3P).3p   | 4S*   | 3/2  | 2s2.2p2.(3P).3d    | 4P    | 3/2  |   4 - 4   |    | T6172,T6632 |        L10621  |
        492.4531  |    21 | 5.43e+07   | C+   |  212161.881   -   232462.724  | 2s2.2p2.(3P).3p   | 4S*   | 3/2  | 2s2.2p2.(3P).3d    | 4P    | 5/2  |   4 - 6   |    |       T6172 |        L10621  |
        494.1069  |    18 | 6.04e+07   | B    |  214169.920   -   234402.797  | 2s2.2p2.(3P).3p   | 2P*   | 1/2  | 2s2.2p2.(3P).3d    | 2D    | 3/2  |   2 - 4   |    | T6172,T6632 |        L10621  |
        494.2999  |    20 | 7.88e+07   | B    |  214229.671   -   234454.634  | 2s2.2p2.(3P).3p   | 2P*   | 3/2  | 2s2.2p2.(3P).3d    | 2D    | 5/2  |   4 - 6   |    | T6172,T6632 |        L10621  |
        495.5705  |    14 | 1.81e+07   | B    |  214229.671   -   234402.797  | 2s2.2p2.(3P).3p   | 2P*   | 3/2  | 2s2.2p2.(3P).3d    | 2D    | 3/2  |   4 - 4   |    | T6172,T6632 |        L10621  |
        504.1976  |     2 | 5.98e+04   | C    |  211522.117   -   231350.087  | 2s2.2p2.(3P).3p   | 2D*   | 3/2  | 2s2.2p2.(3P).3d    | 4F    | 5/2  |   4 - 6   |    |       T6172 |        L10621  |
        507.0800  |     3 | 7.38e+04   | C    |  211712.732   -   231427.970  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 4F    | 7/2  |   6 - 8   |    |       T6172 |        L10621  |
        509.0920  |     2 |            |      |  211712.732   -   231350.087  | 2s2.2p2.(3P).3p   | 2D*   | 5/2  | 2s2.2p2.(3P).3d    | 4F    | 5/2  |   6 - 6   |    |             |        L10621  |
        511.0300  |     6 | 7.22e+05   | D    |  233430.53    -   252993.39   | 2s2.2p2.(3P).3d   | 2P    | 3/2  | 2s2.2p2.(1S).3p    | 2P*   | 3/2  |   4 - 4   |    |     T5723LS |        L10621  |
        515.9942  |    15 | 3.12e+07   | B    |  214169.920   -   233544.59   | 2s2.2p2.(3P).3p   | 2P*   | 1/2  | 2s2.2p2.(3P).3d    | 2P    | 1/2  |   2 - 2   |    | T6172,T6632 |        L10621  |
        517.5896  |    12 | 1.46e+07   | B    |  214229.671   -   233544.59   | 2s2.2p2.(3P).3p   | 2P*   | 3/2  | 2s2.2p2.(3P).3d    | 2P    | 1/2  |   4 - 2   |    | T6172,T6632 |        L10621  |
        519.0496  |    14 | 1.18e+07   | B    |  214169.920   -   233430.53   | 2s2.2p2.(3P).3p   | 2P*   | 1/2  | 2s2.2p2.(3P).3d    | 2P    | 3/2  |   2 - 4   |    | T6172,T6632 |        L10621  |
